epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,66453.6,1.18664,0.72591,0.94546,0.8288,0.78034,0.81936,0.51478,1.45616,0.92488,0.96471,0.003697,0.003697,0.003697
193,66812.2,1.18214,0.73505,0.94352,0.82786,0.78002,0.81862,0.5159,1.45499,0.9217,0.96452,0.003664,0.003664,0.003664
194,67164.3,1.17333,0.72921,0.94256,0.82833,0.77952,0.81904,0.51625,1.45346,0.91923,0.96432,0.003631,0.003631,0.003631
195,67514.7,1.17579,0.72594,0.942,0.83466,0.77713,0.81903,0.51764,1.45269,0.91941,0.96439,0.003598,0.003598,0.003598
196,67862.9,1.17675,0.72237,0.94496,0.83527,0.77872,0.81982,0.51772,1.45199,0.91812,0.96358,0.003565,0.003565,0.003565
197,68211.9,1.17684,0.71509,0.94595,0.83564,0.77714,0.81824,0.51821,1.44968,0.91628,0.96346,0.003532,0.003532,0.003532
198,68560.7,1.16654,0.70981,0.93855,0.83727,0.77766,0.81894,0.5179,1.45074,0.91595,0.96343,0.003499,0.003499,0.003499
199,68910.4,1.17903,0.7243,0.93727,0.83651,0.77833,0.81967,0.51697,1.45008,0.91294,0.96316,0.003466,0.003466,0.003466
200,69259.2,1.17056,0.72101,0.93772,0.83362,0.78044,0.81899,0.51699,1.45212,0.91351,0.96335,0.003433,0.003433,0.003433
201,69620.4,1.16647,0.72214,0.94137,0.83587,0.78099,0.82152,0.51679,1.45222,0.91195,0.96336,0.0034,0.0034,0.0034
202,69969.9,1.15749,0.70486,0.94065,0.83975,0.78072,0.82193,0.51759,1.45108,0.91261,0.96304,0.003367,0.003367,0.003367
203,70319.5,1.16815,0.70888,0.93959,0.84117,0.77924,0.82228,0.51679,1.44919,0.90945,0.96267,0.003334,0.003334,0.003334
204,70668.2,1.14348,0.70183,0.93774,0.8406,0.7803,0.8228,0.51695,1.44877,0.90895,0.96254,0.003301,0.003301,0.003301
205,71017.7,1.15113,0.69925,0.93504,0.84164,0.77793,0.82183,0.51746,1.44886,0.90735,0.96233,0.003268,0.003268,0.003268
206,71366.1,1.15043,0.69748,0.93184,0.84143,0.77348,0.82257,0.51822,1.44646,0.90562,0.96224,0.003235,0.003235,0.003235
207,71715.6,1.14296,0.70225,0.93432,0.84386,0.77455,0.82439,0.51848,1.44728,0.90942,0.96249,0.003202,0.003202,0.003202
208,72065.1,1.15344,0.70625,0.93945,0.8445,0.77467,0.82374,0.51792,1.44855,0.91012,0.96285,0.003169,0.003169,0.003169
209,72427.3,1.14294,0.69982,0.93279,0.83941,0.77609,0.82381,0.51913,1.44481,0.9066,0.96227,0.003136,0.003136,0.003136
210,72776.8,1.12948,0.68616,0.93032,0.84004,0.77596,0.82383,0.51894,1.44455,0.90683,0.96237,0.003103,0.003103,0.003103
211,73125,1.137,0.68125,0.93462,0.84229,0.77438,0.82407,0.51927,1.44522,0.9049,0.96206,0.00307,0.00307,0.00307
212,73473.8,1.13165,0.69216,0.92348,0.84285,0.77393,0.82445,0.52021,1.4455,0.90541,0.96224,0.003037,0.003037,0.003037
213,73821.8,1.13613,0.6883,0.92797,0.84699,0.77422,0.82511,0.52064,1.4444,0.90556,0.96214,0.003004,0.003004,0.003004
214,74170.1,1.12427,0.67781,0.93027,0.8468,0.77341,0.82539,0.52117,1.44498,0.90486,0.9621,0.002971,0.002971,0.002971
215,74518.5,1.12044,0.68116,0.92401,0.84389,0.77239,0.82452,0.52136,1.44208,0.8976,0.96145,0.002938,0.002938,0.002938
216,74869.7,1.11765,0.67296,0.92709,0.84918,0.77136,0.82468,0.52127,1.44203,0.89701,0.96164,0.002905,0.002905,0.002905
217,75230,1.1144,0.67557,0.92456,0.84522,0.77132,0.82423,0.52188,1.44454,0.89778,0.96179,0.002872,0.002872,0.002872
218,75580.5,1.11495,0.67031,0.92506,0.84644,0.77202,0.8247,0.52148,1.44477,0.89955,0.96194,0.002839,0.002839,0.002839
219,75928.3,1.09965,0.6703,0.92141,0.84458,0.77195,0.82447,0.5211,1.44531,0.89906,0.96225,0.002806,0.002806,0.002806
220,76276.4,1.11363,0.67298,0.92228,0.8478,0.77009,0.82482,0.52122,1.4446,0.8984,0.96232,0.002773,0.002773,0.002773
221,76626.2,1.10298,0.66615,0.92317,0.85525,0.76903,0.82474,0.52088,1.44462,0.89782,0.9625,0.00274,0.00274,0.00274
222,76975.6,1.10096,0.66148,0.92129,0.8555,0.768,0.8243,0.52162,1.44428,0.8952,0.96213,0.002707,0.002707,0.002707
223,77325.1,1.08902,0.65579,0.91653,0.85736,0.76883,0.82468,0.52227,1.44399,0.89341,0.96197,0.002674,0.002674,0.002674
224,77680,1.09651,0.65384,0.91945,0.86012,0.76827,0.8241,0.52176,1.4425,0.89166,0.96201,0.002641,0.002641,0.002641
225,78036.9,1.0958,0.65546,0.92094,0.86297,0.76721,0.82375,0.52116,1.4434,0.89206,0.96228,0.002608,0.002608,0.002608
226,78386.5,1.08192,0.65067,0.91863,0.86289,0.76565,0.82412,0.52124,1.44396,0.89232,0.96241,0.002575,0.002575,0.002575
227,78736.1,1.08426,0.64438,0.91659,0.86319,0.76565,0.82421,0.52164,1.44349,0.89264,0.96277,0.002542,0.002542,0.002542
228,79085.7,1.09093,0.65328,0.917,0.8534,0.76742,0.82429,0.52165,1.4457,0.89037,0.96299,0.002509,0.002509,0.002509
229,79435,1.07852,0.64837,0.91808,0.85243,0.768,0.82505,0.52248,1.44459,0.89056,0.9629,0.002476,0.002476,0.002476
230,79784.7,1.09112,0.64948,0.91604,0.85223,0.7679,0.82514,0.5226,1.44323,0.89183,0.96283,0.002443,0.002443,0.002443
231,80133.2,1.06864,0.64859,0.91114,0.85429,0.76837,0.82503,0.52384,1.4432,0.89195,0.96276,0.00241,0.00241,0.00241
232,80491.2,1.07316,0.6356,0.91509,0.85165,0.76902,0.82507,0.52364,1.4448,0.89303,0.96326,0.002377,0.002377,0.002377
233,80846.5,1.07124,0.63547,0.91421,0.8582,0.7679,0.82483,0.52375,1.44617,0.89418,0.96355,0.002344,0.002344,0.002344
234,81196.1,1.06839,0.62927,0.91349,0.85967,0.7679,0.82442,0.523,1.4461,0.8951,0.96353,0.002311,0.002311,0.002311
235,81545.7,1.06562,0.63681,0.91342,0.85704,0.7679,0.82407,0.52303,1.44659,0.89594,0.96383,0.002278,0.002278,0.002278
236,81894.8,1.06514,0.63708,0.90759,0.85639,0.76678,0.82442,0.52264,1.44838,0.89853,0.96459,0.002245,0.002245,0.002245
237,82243.7,1.06096,0.63355,0.91,0.85697,0.76397,0.82453,0.52261,1.45108,0.89998,0.96462,0.002212,0.002212,0.002212
238,82593.4,1.04982,0.62522,0.90615,0.85637,0.76813,0.82569,0.5228,1.44416,0.89172,0.96326,0.002179,0.002179,0.002179
239,82941.6,1.04849,0.62214,0.90905,0.86077,0.76102,0.82617,0.52259,1.44489,0.89214,0.96302,0.002146,0.002146,0.002146
240,83302.1,1.04738,0.61747,0.90687,0.85715,0.76387,0.82557,0.52259,1.44614,0.89369,0.96319,0.002113,0.002113,0.002113
241,83652.7,1.0502,0.62886,0.90681,0.85475,0.7651,0.82611,0.523,1.4478,0.89548,0.96396,0.00208,0.00208,0.00208
242,84002.2,1.04092,0.61625,0.90538,0.85362,0.76519,0.82613,0.52376,1.44795,0.89447,0.96404,0.002047,0.002047,0.002047
243,84350.3,1.03501,0.61241,0.90598,0.84973,0.76441,0.82619,0.52245,1.43527,0.87028,0.96057,0.002014,0.002014,0.002014
244,84699.8,1.03107,0.60782,0.90274,0.84836,0.76205,0.8258,0.52277,1.43097,0.8673,0.95989,0.001981,0.001981,0.001981
245,85048.9,1.02192,0.6007,0.90428,0.84877,0.76372,0.82468,0.52371,1.43132,0.86775,0.96018,0.001948,0.001948,0.001948
246,85398.1,1.01886,0.60586,0.90129,0.84992,0.76398,0.82505,0.52345,1.43316,0.87095,0.96056,0.001915,0.001915,0.001915
247,85746.8,1.02729,0.60631,0.90298,0.84989,0.76351,0.82556,0.52268,1.43303,0.87188,0.96083,0.001882,0.001882,0.001882
248,86108,1.02598,0.60262,0.90231,0.84938,0.76287,0.82488,0.5228,1.43277,0.87095,0.96121,0.001849,0.001849,0.001849
249,86456.3,1.02,0.6006,0.90069,0.84336,0.76438,0.82502,0.52383,1.43012,0.86508,0.95991,0.001816,0.001816,0.001816
250,86805.6,1.02574,0.60174,0.90137,0.83553,0.76933,0.82584,0.52313,1.43002,0.86403,0.95974,0.001783,0.001783,0.001783
251,87153.2,1.0153,0.5968,0.89764,0.8365,0.76975,0.82564,0.52135,1.4309,0.86341,0.95995,0.00175,0.00175,0.00175
252,87500.8,1.00559,0.58929,0.8974,0.8341,0.76699,0.82298,0.52007,1.43083,0.86303,0.96019,0.001717,0.001717,0.001717
253,87848.5,1.01738,0.60069,0.90087,0.83518,0.76821,0.82349,0.51932,1.43044,0.86252,0.95994,0.001684,0.001684,0.001684
254,88197.3,1.00374,0.59037,0.89652,0.83952,0.7709,0.82605,0.51997,1.42966,0.86213,0.9601,0.001651,0.001651,0.001651
255,88548.6,1.0005,0.57777,0.89497,0.84359,0.76872,0.82575,0.52018,1.43351,0.8666,0.96114,0.001618,0.001618,0.001618
256,88908.9,0.99613,0.57699,0.89564,0.83842,0.7661,0.82472,0.52042,1.43281,0.86574,0.96132,0.001585,0.001585,0.001585
257,89257.7,1.00087,0.58867,0.89472,0.83542,0.76987,0.82584,0.52004,1.43351,0.86589,0.96136,0.001552,0.001552,0.001552
258,89607,0.98305,0.57286,0.89285,0.83464,0.76985,0.82588,0.52031,1.43444,0.86561,0.96177,0.001519,0.001519,0.001519
259,89954.9,0.98446,0.57291,0.89223,0.83618,0.76958,0.82609,0.52037,1.43303,0.86529,0.96197,0.001486,0.001486,0.001486
260,90304.3,0.98582,0.57192,0.89372,0.83893,0.76986,0.82585,0.52057,1.43275,0.86507,0.96228,0.001453,0.001453,0.001453
261,90652.4,0.98004,0.57724,0.88956,0.8382,0.76987,0.82594,0.52073,1.43281,0.86432,0.96214,0.00142,0.00142,0.00142
262,91000.3,0.9787,0.57271,0.8938,0.84648,0.7671,0.82628,0.52046,1.43258,0.86254,0.96231,0.001387,0.001387,0.001387
263,91359,0.96896,0.56849,0.89128,0.83526,0.77278,0.82629,0.52103,1.42793,0.85786,0.96131,0.001354,0.001354,0.001354
264,91710,0.9633,0.56565,0.88912,0.83862,0.77173,0.82637,0.52113,1.42871,0.85752,0.96154,0.001321,0.001321,0.001321
265,92058.4,0.96211,0.55903,0.88847,0.83965,0.77195,0.82708,0.52069,1.42785,0.8561,0.96136,0.001288,0.001288,0.001288
266,92405.9,0.96275,0.55494,0.88912,0.82845,0.77503,0.82716,0.52096,1.42893,0.85632,0.96148,0.001255,0.001255,0.001255
267,92754.9,0.95177,0.55695,0.88546,0.83361,0.77345,0.82687,0.51996,1.43069,0.85667,0.96196,0.001222,0.001222,0.001222
268,93104.1,0.95921,0.55638,0.88489,0.83307,0.77298,0.82751,0.5204,1.43097,0.85719,0.96246,0.001189,0.001189,0.001189
269,93451.7,0.95318,0.55421,0.884,0.83298,0.77412,0.82886,0.5205,1.43193,0.85834,0.96294,0.001156,0.001156,0.001156
270,93801.2,0.94632,0.54784,0.8843,0.83223,0.77374,0.82766,0.52106,1.43114,0.8571,0.96309,0.001123,0.001123,0.001123
271,94162,0.94518,0.54868,0.88088,0.83142,0.77441,0.82811,0.52094,1.43094,0.85582,0.96324,0.00109,0.00109,0.00109
272,94511.1,0.94258,0.54288,0.88356,0.83119,0.77425,0.82851,0.5215,1.43089,0.85671,0.96342,0.001057,0.001057,0.001057
273,94859.1,0.94498,0.55112,0.88337,0.83293,0.77446,0.82888,0.52166,1.43254,0.85762,0.96398,0.001024,0.001024,0.001024
274,95207.8,0.95092,0.54964,0.88103,0.8335,0.77517,0.83041,0.52221,1.43133,0.85667,0.96409,0.000991,0.000991,0.000991
275,95556.7,0.92528,0.53533,0.88137,0.8346,0.77422,0.82899,0.52187,1.43123,0.85788,0.96438,0.000958,0.000958,0.000958
276,95906,0.93033,0.53496,0.87838,0.83464,0.77568,0.8302,0.52265,1.4312,0.85642,0.96443,0.000925,0.000925,0.000925
277,96254.9,0.92521,0.53622,0.87694,0.83073,0.7745,0.8292,0.52177,1.43135,0.85879,0.96453,0.000892,0.000892,0.000892
278,96611.8,0.92226,0.53142,0.87603,0.82626,0.77522,0.82909,0.52222,1.43129,0.85977,0.96489,0.000859,0.000859,0.000859
279,96963.9,0.91191,0.52439,0.87382,0.83001,0.77503,0.83003,0.52294,1.43252,0.8591,0.96486,0.000826,0.000826,0.000826
280,97311.9,0.91859,0.52693,0.87863,0.82733,0.77489,0.82836,0.52298,1.4311,0.85614,0.96451,0.000793,0.000793,0.000793
281,97658.7,0.91401,0.52428,0.87392,0.82676,0.77423,0.8298,0.52367,1.43085,0.85663,0.9649,0.00076,0.00076,0.00076
282,98006.6,0.91,0.52417,0.87721,0.82777,0.77317,0.82987,0.52439,1.43049,0.85586,0.9649,0.000727,0.000727,0.000727
283,98355.2,0.90435,0.52379,0.87303,0.82223,0.77762,0.83018,0.52398,1.43104,0.85769,0.96522,0.000694,0.000694,0.000694
284,98703.3,0.90182,0.51451,0.87599,0.82183,0.77696,0.83038,0.52352,1.43064,0.86027,0.96545,0.000661,0.000661,0.000661
285,99052.9,0.89455,0.51716,0.87267,0.82263,0.77565,0.82969,0.52358,1.43225,0.85812,0.96569,0.000628,0.000628,0.000628
286,99412.1,0.90036,0.5141,0.87422,0.82084,0.77627,0.82887,0.52328,1.43213,0.85922,0.96577,0.000595,0.000595,0.000595
287,99761.3,0.8825,0.50769,0.87206,0.82337,0.77521,0.82904,0.52286,1.4337,0.86096,0.96618,0.000562,0.000562,0.000562
288,100110,0.89122,0.51221,0.87128,0.82031,0.7773,0.82926,0.52309,1.4345,0.86188,0.96675,0.000529,0.000529,0.000529
289,100458,0.88589,0.50399,0.87052,0.8189,0.77706,0.8293,0.52329,1.4342,0.86058,0.96661,0.000496,0.000496,0.000496
290,100806,0.88031,0.504,0.87175,0.81887,0.77746,0.8297,0.52338,1.43553,0.86164,0.96681,0.000463,0.000463,0.000463
291,101150,0.88394,0.48988,0.85909,0.81583,0.77956,0.82961,0.52359,1.43545,0.8599,0.96717,0.00043,0.00043,0.00043
292,101493,0.86357,0.48536,0.85067,0.81686,0.77947,0.82946,0.5229,1.43743,0.85891,0.96717,0.000397,0.000397,0.000397
293,101848,0.85367,0.47251,0.85241,0.81214,0.78745,0.82933,0.52332,1.43703,0.85893,0.96697,0.000364,0.000364,0.000364
294,102190,0.84114,0.46337,0.84823,0.81192,0.78674,0.82939,0.5233,1.43703,0.85924,0.96748,0.000331,0.000331,0.000331
295,102532,0.84106,0.46321,0.8481,0.81039,0.78928,0.82977,0.52386,1.4369,0.85911,0.9678,0.000298,0.000298,0.000298
296,102873,0.84733,0.46145,0.8531,0.81144,0.78733,0.82918,0.52407,1.43605,0.85771,0.96755,0.000265,0.000265,0.000265
297,103216,0.82419,0.45234,0.84532,0.81483,0.78931,0.82998,0.52443,1.43609,0.85899,0.96813,0.000232,0.000232,0.000232
298,103559,0.83207,0.45673,0.85143,0.8142,0.7887,0.82937,0.52376,1.43638,0.86102,0.96839,0.000199,0.000199,0.000199
299,103909,0.82179,0.44818,0.84604,0.81754,0.78619,0.83053,0.52331,1.43669,0.85848,0.96862,0.000166,0.000166,0.000166
300,104260,0.82078,0.45691,0.84441,0.81719,0.78639,0.8301,0.5237,1.43825,0.86093,0.96896,0.000133,0.000133,0.000133
